14307,"(0,)",Hello .,"[Hello/UH, ./.]",(ROOT (INTJ (UH Hello) (. .)))
14307,"(115,)",I saw a gadget the other day in a magazine .,"[I/PRP, saw/VBD, a/DT, gadget/NN, the/DT, other/JJ, day/NN, in/IN, a/DT, magazine/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD saw) (NP (DT a) (NN gadget)) (NP (DT the) (JJ other) (NN day)) (PP (IN in) (NP (DT a) (NN magazine)))) (. .)))
14307,"(116,)",It was just like two dustbin lids .,"[It/PRP, was/VBD, just/RB, like/IN, two/CD, dustbin/NN, lids/NNS, ./.]",(ROOT (S (NP (PRP It)) (VP (VBD was) (ADVP (RB just)) (PP (IN like) (NP (CD two) (NN dustbin) (NNS lids)))) (. .)))
14307,"(117,)",Pick up a heap of leaves at one point .,"[Pick/VB, up/RP, a/DT, heap/NN, of/IN, leaves/NNS, at/IN, one/CD, point/NN, ./.]",(ROOT (S (VP (VB Pick) (PRT (RP up)) (NP (NP (DT a) (NN heap)) (PP (IN of) (NP (NP (NNS leaves)) (PP (IN at) (NP (CD one) (NN point))))))) (. .)))
14307,"(118,)",Oh yeah .,"[Oh/UH, yeah/UH, ./.]",(ROOT (S (INTJ (UH Oh)) (VP (UH yeah)) (. .)))
14307,"(119,)",I thought well you could use dustbin lids instead of sending of ten pounds to get two of their pieces of  ,"[I/PRP, thought/VBD, well/RB, you/PRP, could/MD, use/VB, dustbin/NN, lids/NNS, instead/RB, of/IN, sending/VBG, of/IN, ten/CD, pounds/NNS, to/TO, get/VB, two/CD, of/IN, their/PRP$, pieces/NNS, of/IN]",(ROOT (S (NP (PRP I)) (VP (VBD thought) (ADVP (RB well)) (SBAR (S (NP (PRP you)) (VP (MD could) (VP (VB use) (NP (NN dustbin) (NNS lids)) (PP (RB instead) (IN of) (S (VP (VBG sending) (PP (IN of) (NP (CD ten) (NNS pounds))) (S (VP (TO to) (VP (VB get) (NP (NP (CD two)) (PP (IN of) (NP (PRP$ their) (NNS pieces)))) (PP (IN of)))))))))))))))
14307,"(120,)",I use my dust pan .,"[I/PRP, use/VBP, my/PRP$, dust/NN, pan/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP use) (NP (PRP$ my) (NN dust) (NN pan))) (. .)))
14307,"(121,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(122,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(123,)",I do .,"[I/PRP, do/VBP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP do)) (. .)))
14307,"(124,)",Because that 's smashing for just scooping up .,"[Because/IN, that/DT, 's/VBZ, smashing/VBG, for/IN, just/RB, scooping/VBG, up/RP, ./.]",(ROOT (FRAG (SBAR (IN Because) (S (NP (DT that)) (VP (VBZ 's) (VP (VBG smashing) (PP (IN for) (S (ADVP (RB just)) (VP (VBG scooping) (PRT (RP up))))))))) (. .)))
14307,"(125,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(126, 127)",And you can hold them with a  with a brush or the broom .,"[And/CC, you/PRP, can/MD, hold/VB, them/PRP, with/IN, a/DT, with/IN, a/DT, brush/NN, or/CC, the/DT, broom/NN, ./.]",(ROOT (S (CC And) (NP (PRP you)) (VP (MD can) (VP (VB hold) (NP (PRP them)) (PP (IN with) (NP (NP (DT a)) (PP (IN with) (NP (NP (DT a) (NN brush)) (CC or) (NP (DT the) (NN broom)))))))) (. .)))
14307,"(128,)",Well I scooped it up and I got   there .,"[Well/RB, I/PRP, scooped/VBD, it/PRP, up/RP, and/CC, I/PRP, got/VBD, there/RB, ./.]",(ROOT (S (S (INTJ (RB Well)) (NP (PRP I)) (VP (VBD scooped) (NP (PRP it)) (PRT (RP up)))) (CC and) (S (NP (PRP I)) (VP (VBD got) (ADVP (RB there)))) (. .)))
14307,"(129,)",You can always,"[You/PRP, can/MD, always/RB]",(ROOT (S (NP (PRP You)) (VP (MD can) (ADVP (RB always)))))
14307,"(130,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
14307,"(131,)",always wear rubber gloves anyway .,"[always/RB, wear/VB, rubber/NN, gloves/NNS, anyway/RB, ./.]",(ROOT (S (ADVP (RB always)) (VP (VB wear) (NP (NN rubber) (NNS gloves)) (ADVP (RB anyway))) (. .)))
14307,"(132,)",So often I just scoop a   to put in .,"[So/RB, often/RB, I/PRP, just/RB, scoop/VBP, a/DT, to/TO, put/VB, in/RP, ./.]",(ROOT (S (RB So) (ADVP (RB often)) (NP (PRP I)) (ADVP (RB just)) (VP (VBP scoop) (S (NP (DT a)) (VP (TO to) (VP (VB put) (PRT (RP in)))))) (. .)))
14307,"(133, 134)",And I even use it when  I wanna shift snow .,"[And/CC, I/PRP, even/RB, use/VBP, it/PRP, when/WRB, I/PRP, wanna/NNP, shift/NN, snow/NN, ./.]",(ROOT (S (CC And) (NP (PRP I)) (ADVP (RB even)) (VP (VBP use) (NP (NP (PRP it)) (SBAR (WHADVP (WRB when)) (S (NP (PRP I)) (NP (NNP wanna) (NN shift) (NN snow)))))) (. .)))
14307,"(135,)","I just , if it 's a light snow","[I/PRP, just/RB, ,/,, if/IN, it/PRP, 's/VBZ, a/DT, light/JJ, snow/NN]","(ROOT (PRN (ADVP (PRP I) (RB just)) (, ,) (SBAR (IN if) (S (NP (PRP it)) (VP (VBZ 's) (NP (DT a) (JJ light) (NN snow)))))))"
14307,"(136,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(137,)",That 's a good idea .,"[That/DT, 's/VBZ, a/DT, good/JJ, idea/NN, ./.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (NP (DT a) (JJ good) (NN idea))) (. .)))
14307,"(138,)",I just scoop it up with that .,"[I/PRP, just/RB, scoop/VBP, it/PRP, up/RP, with/IN, that/DT, ./.]",(ROOT (S (NP (PRP I)) (ADVP (RB just)) (VP (VBP scoop) (NP (PRP it)) (PRT (RP up)) (PP (IN with) (NP (DT that)))) (. .)))
14307,"(139,)",I found it a lot easier   .,"[I/PRP, found/VBD, it/PRP, a/DT, lot/NN, easier/JJR, ./.]",(ROOT (S (NP (PRP I)) (VP (VBD found) (S (NP (PRP it)) (ADJP (NP (DT a) (NN lot)) (JJR easier)))) (. .)))
14307,"(140,)",I mean I bought a lovely wide broom .,"[I/PRP, mean/VBP, I/PRP, bought/VBD, a/DT, lovely/JJ, wide/JJ, broom/NN, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP mean) (SBAR (S (NP (PRP I)) (VP (VBD bought) (NP (DT a) (JJ lovely) (JJ wide) (NN broom)))))) (. .)))
14307,"(141,)",I thought oh that 'll be smashing for the snow just sweep,"[I/PRP, thought/VBD, oh/UH, that/WDT, 'll/MD, be/VB, smashing/VBG, for/IN, the/DT, snow/NN, just/RB, sweep/NN]",(ROOT (S (NP (PRP I)) (VP (VBD thought) (SBAR (S (INTJ (UH oh)) (NP (WDT that)) (VP (MD 'll) (VP (VB be) (VP (VBG smashing) (PP (IN for) (NP (DT the) (NN snow))) (PP (RB just) (NP (NN sweep)))))))))))
14307,"(142,)",It 's hard work .,"[It/PRP, 's/VBZ, hard/JJ, work/NN, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (NP (JJ hard) (NN work))) (. .)))
14307,"(143,)",And of course you do about a yard and then you 're stuck .,"[And/CC, of/IN, course/NN, you/PRP, do/VBP, about/IN, a/DT, yard/NN, and/CC, then/RB, you/PRP, 're/VBP, stuck/VBN, ./.]",(ROOT (S (CC And) (PP (IN of) (NP (NN course))) (S (NP (PRP you)) (VP (VBP do) (PP (IN about) (NP (DT a) (NN yard))))) (CC and) (RB then) (S (NP (PRP you)) (VP (VBP 're) (VP (VBN stuck)))) (. .)))
14307,"(144,)",You can 't move .,"[You/PRP, can/MD, 't/PRP, move/VB, ./.]",(ROOT (S (NP (PRP You)) (VP (MD can) (NP (PRP 't)) (S (VP (VB move)))) (. .)))
14307,"(145, 146)",No I find the best thing for snow cos  we 've got an eight car driveway so you can imagine how much,"[No/DT, I/PRP, find/VBP, the/DT, best/JJS, thing/NN, for/IN, snow/NN, cos/NN, we/PRP, 've/VBP, got/VBD, an/DT, eight/CD, car/NN, driveway/NN, so/IN, you/PRP, can/MD, imagine/VB, how/WRB, much/JJ]",(ROOT (S (NP (DT No) (PRP I)) (VP (VBP find) (NP (NP (DT the) (JJS best) (NN thing)) (PP (IN for) (NP (NN snow) (NN cos))) (SBAR (S (NP (PRP we)) (VP (VBP 've) (VP (VBD got) (NP (DT an) (CD eight) (NN car) (NN driveway)) (SBAR (IN so) (S (NP (PRP you)) (VP (MD can) (VP (VB imagine) (FRAG (WHADJP (WRB how) (JJ much)))))))))))))))
14307,"(147,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
14307,"(148,)",That 's like we have to .,"[That/DT, 's/VBZ, like/IN, we/PRP, have/VBP, to/TO, ./.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (SBAR (IN like) (S (NP (PRP we)) (VP (VBP have) (S (VP (TO to))))))) (. .)))
14307,"(149,)",snow I have to shift .,"[snow/NNP, I/PRP, have/VBP, to/TO, shift/VB, ./.]",(ROOT (S (NP (NNP snow) (PRP I)) (VP (VBP have) (S (VP (TO to) (VP (VB shift))))) (. .)))
14307,"(150,)","I get a thin , long board and use that .","[I/PRP, get/VBP, a/DT, thin/JJ, ,/,, long/JJ, board/NN, and/CC, use/NN, that/WDT, ./.]","(ROOT (S (NP (PRP I)) (VP (VBP get) (NP (NP (DT a) (JJ thin) (, ,) (JJ long) (NN board) (CC and) (NN use)) (SBAR (WHNP (WDT that))))) (. .)))"
14307,"(151,)",It 's definitely easiest .,"[It/PRP, 's/VBZ, definitely/RB, easiest/JJS, ./.]",(ROOT (S (NP (PRP It)) (VP (VBZ 's) (ADVP (RB definitely)) (NP (JJS easiest))) (. .)))
14307,"(152,)",As long as the board itself isn 't too heavy .,"[As/RB, long/RB, as/IN, the/DT, board/NN, itself/PRP, isn/VBD, 't/PRP, too/RB, heavy/JJ, ./.]",(ROOT (S (ADVP (ADVP (RB As) (RB long)) (PP (IN as) (NP (DT the) (NN board)))) (NP (PRP itself)) (VP (VBD isn) (S (NP (PRP 't)) (ADJP (RB too) (JJ heavy)))) (. .)))
14307,"(153,)",Well this is it .,"[Well/RB, this/DT, is/VBZ, it/PRP, ./.]",(ROOT (S (ADVP (RB Well)) (NP (DT this)) (VP (VBZ is) (NP (PRP it))) (. .)))
14307,"(154, 155)","I have to , cos with the  with the pan although I 'm bending , it 's , it 's not too bad because it 's not too heavy for me .","[I/PRP, have/VBP, to/TO, ,/,, cos/NN, with/IN, the/DT, with/IN, the/DT, pan/NN, although/IN, I/PRP, 'm/VBP, bending/VBG, ,/,, it/PRP, 's/VBZ, ,/,, it/PRP, 's/VBZ, not/RB, too/RB, bad/JJ, because/IN, it/PRP, 's/VBZ, not/RB, too/RB, heavy/JJ, for/IN, me/PRP, ./.]","(ROOT (S (S (NP (PRP I)) (VP (VP (VBP have) (PP (TO to))) (, ,) (VP (NP (NN cos)) (PP (IN with) (NP (NP (DT the)) (PP (IN with) (NP (DT the) (NN pan)))))) (SBAR (IN although) (S (NP (PRP I)) (VP (VBP 'm) (VP (VBG bending))))))) (, ,) (NP (PRP it)) (VP (VBZ 's) (, ,) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (RB not) (ADJP (RB too) (JJ bad)) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ 's) (RB not) (ADJP (RB too) (JJ heavy) (PP (IN for) (NP (PRP me))))))))))) (. .)))"
14307,"(156,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(157, 158)",Well I get a board about here  and just walk and push .,"[Well/RB, I/PRP, get/VBP, a/DT, board/NN, about/IN, here/RB, and/CC, just/RB, walk/VB, and/CC, push/VB, ./.]",(ROOT (S (ADVP (RB Well)) (NP (PRP I)) (VP (VBP get) (S (NP (NP (DT a) (NN board)) (PP (IN about) (NP (RB here) (CC and) (RB just)))) (VP (VB walk) (CC and) (VB push)))) (. .)))
14307,"(159,)",Oh right .,"[Oh/UH, right/RB, ./.]",(ROOT (S (VP (NP (INTJ (UH Oh)) (NP (RB right)))) (. .)))
14307,"(160,)","It 's alright , somebody had their windsc- erm window smashed yesterday .","[It/PRP, 's/VBZ, alright/JJ, ,/,, somebody/NN, had/VBD, their/PRP$, windsc-/NN, erm/NN, window/NN, smashed/VBD, yesterday/NN, ./.]","(ROOT (S (S (NP (PRP It)) (VP (VBZ 's) (ADJP (JJ alright)))) (, ,) (NP (NN somebody)) (VP (VBD had) (NP (NP (PRP$ their) (NN windsc-)) (SBAR (S (NP (NN erm) (NN window)) (VP (VBD smashed) (NP (NN yesterday))))))) (. .)))"
14307,"(161,)",I know .,"[I/PRP, know/VBP, ./.]",(ROOT (S (NP (PRP I)) (VP (VBP know)) (. .)))
14307,"(162, 163)",A gentleman stopped me as I was coming back and he said  do you own a white Austin Metro .,"[A/DT, gentleman/NN, stopped/VBD, me/PRP, as/IN, I/PRP, was/VBD, coming/VBG, back/RB, and/CC, he/PRP, said/VBD, do/VBP, you/PRP, own/VB, a/DT, white/JJ, Austin/NNP, Metro/NNP, ./.]",(ROOT (S (S (NP (DT A) (NN gentleman)) (VP (VBD stopped) (NP (PRP me)) (SBAR (IN as) (S (NP (PRP I)) (VP (VBD was) (VP (VBG coming) (ADVP (RB back)))))))) (CC and) (S (NP (PRP he)) (VP (VBD said) (SBAR (SINV (VBP do) (NP (PRP you)) (VP (VB own) (NP (DT a) (JJ white) (NNP Austin) (NNP Metro))))))) (. .)))
14307,"(164, 165)",And it 's funny because the last car that I saw the fellow 's from  I saw the fellow 's who did it .,"[And/CC, it/PRP, 's/VBZ, funny/JJ, because/IN, the/DT, last/JJ, car/NN, that/IN, I/PRP, saw/VBD, the/DT, fellow/NN, 's/POS, from/IN, I/PRP, saw/VBD, the/DT, fellow/NN, 's/POS, who/WP, did/VBD, it/PRP, ./.]",(ROOT (S (CC And) (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ funny) (PP (IN because) (NP (DT the) (JJ last) (NN car)))) (SBAR (IN that) (S (NP (PRP I)) (VP (VBD saw) (SBAR (S (NP (NP (DT the) (NN fellow) (POS 's)) (PP (IN from) (NP (PRP I)))) (VP (VBD saw) (NP (NP (DT the) (NP (NN fellow) (POS 's))) (SBAR (WHNP (WP who)) (S (VP (VBD did) (NP (PRP it))))))))))))) (. .)))
14307,"(166,)",Oh you did ?,"[Oh/UH, you/PRP, did/VBD, ?/.]",(ROOT (S (S (INTJ (UH Oh)) (NP (PRP you)) (VP (VBD did))) (. ?)))
14307,"(167,)",And got their car number .,"[And/CC, got/VBD, their/PRP$, car/NN, number/NN, ./.]",(ROOT (S (CC And) (VP (VBD got) (NP (PRP$ their) (NN car) (NN number))) (. .)))
14307,"(168,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(169,)",Oh you have ?,"[Oh/UH, you/PRP, have/VB, ?/.]",(ROOT (SQ (UH Oh) (NP (PRP you)) (VP (VB have)) (. ?)))
14307,"(170,)",And the police came and interviewed me about it .,"[And/CC, the/DT, police/NN, came/VBD, and/CC, interviewed/VBD, me/PRP, about/IN, it/PRP, ./.]",(ROOT (S (CC And) (NP (DT the) (NN police)) (VP (VP (VBD came)) (CC and) (VP (VBD interviewed) (NP (PRP me)) (PP (IN about) (NP (PRP it))))) (. .)))
14307,"(171,)",That was a white Austin Metro .,"[That/DT, was/VBD, a/DT, white/JJ, Austin/NNP, Metro/NNP, ./.]",(ROOT (S (NP (DT That)) (VP (VBD was) (NP (DT a) (JJ white) (NNP Austin) (NNP Metro))) (. .)))
14307,"(172,)",Don 't think it 's the same young woman .,"[Don/NNP, 't/PRP, think/VBP, it/PRP, 's/VBZ, the/DT, same/JJ, young/JJ, woman/NN, ./.]",(ROOT (S (NP (NNP Don) (PRP 't)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (VBZ 's) (NP (DT the) (JJ same) (JJ young) (NN woman)))))) (. .)))
14307,"(173,)",He said oh the car 's been broken into ,"[He/PRP, said/VBD, oh/UH, the/DT, car/NN, 's/POS, been/VBN, broken/VBN, into/IN]",(ROOT (S (NP (PRP He)) (VP (VBD said) (NP (UH oh)) (SBAR (S (NP (NP (DT the) (NN car)) (POS 's)) (VP (VBN been) (VP (VBN broken) (PP (IN into)))))))))
14307,"(174, 175)",No because it was funny cos we were talking  to the lady .,"[No/DT, because/IN, it/PRP, was/VBD, funny/JJ, cos/NN, we/PRP, were/VBD, talking/VBG, to/TO, the/DT, lady/NN, ./.]",(ROOT (S (ADVP (DT No) (PP (IN because))) (NP (PRP it)) (VP (VBD was) (NP (NP (JJ funny) (NN cos)) (SBAR (S (NP (PRP we)) (VP (VBD were) (VP (VBG talking) (PP (TO to) (NP (DT the) (NN lady))))))))) (. .)))
14307,"(176,)",She 's got a red setter .,"[She/PRP, 's/VBZ, got/VBD, a/DT, red/JJ, setter/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBZ 's) (VP (VBD got) (NP (DT a) (JJ red) (NN setter)))) (. .)))
14307,"(177, 178)",And  she 'd just arrived .,"[And/CC, she/PRP, 'd/MD, just/RB, arrived/VBN, ./.]",(ROOT (S (CC And) (NP (PRP she)) (VP (MD 'd) (VP (ADVP (RB just)) (VBN arrived))) (. .)))
14307,"(179,)",And she apparently   .,"[And/CC, she/PRP, apparently/RB, ./.]",(ROOT (S (NP (CC And)) (VP (NP (NP (PRP she)) (ADVP (RB apparently)))) (. .)))
14307,"(180, 181)","She said , do you know she said we 'd gone off to the woods and I suddenly  remembered I 'd left my purse in the car .","[She/PRP, said/VBD, ,/,, do/VBP, you/PRP, know/VB, she/PRP, said/VBD, we/PRP, 'd/MD, gone/VBN, off/RB, to/TO, the/DT, woods/NNS, and/CC, I/PRP, suddenly/RB, remembered/VBD, I/PRP, 'd/MD, left/VBD, my/PRP$, purse/NN, in/IN, the/DT, car/NN, ./.]","(ROOT (S (NP (PRP She)) (VP (VBD said) (, ,) (SQ (VBP do) (NP (PRP you)) (VP (VB know) (S (S (NP (PRP she)) (VP (VBD said) (SBAR (S (NP (PRP we)) (VP (MD 'd) (VP (VBN gone) (PRT (RB off)) (PP (TO to) (NP (DT the) (NNS woods))))))))) (CC and) (S (NP (PRP I)) (ADVP (RB suddenly)) (VP (VBD remembered) (SBAR (S (NP (PRP I)) (VP (MD 'd) (VP (VBD left) (NP (PRP$ my) (NN purse)) (PP (IN in) (NP (DT the) (NN car))))))))))))) (. .)))"
14307,"(182,)",Oh no .,"[Oh/UH, no/DT, ./.]",(ROOT (S (VP (NP (INTJ (UH Oh)) (NP (DT no)))) (. .)))
14307,"(183,)",She said so I went back and got my purse .,"[She/PRP, said/VBD, so/IN, I/PRP, went/VBD, back/RB, and/CC, got/VBD, my/PRP$, purse/NN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBD said) (SBAR (IN so) (S (NP (PRP I)) (VP (VP (VBD went) (ADVP (RB back))) (CC and) (VP (VBD got) (NP (PRP$ my) (NN purse))))))) (. .)))
14307,"(184, 185, 186)",She said now  apparently they 've got a horse somewhere round here and she said when she came back there was this car about half hour later after they 'd left here  a car been broken into .,"[She/PRP, said/VBD, now/RB, apparently/RB, they/PRP, 've/VBP, got/VBD, a/DT, horse/NN, somewhere/RB, round/NNP, here/RB, and/CC, she/PRP, said/VBD, when/WRB, she/PRP, came/VBD, back/RB, there/EX, was/VBD, this/DT, car/NN, about/IN, half/DT, hour/NN, later/RB, after/IN, they/PRP, 'd/MD, left/VBN, here/RB, a/DT, car/NN, been/VBN, broken/VBN, into/IN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBD said) (SBAR (S (S (ADVP (RB now)) (ADVP (RB apparently)) (NP (PRP they)) (VP (VBP 've) (VP (VBD got) (NP (DT a) (NN horse)) (PP (RB somewhere) (NP (NNP round))) (ADVP (RB here))))) (CC and) (S (NP (PRP she)) (VP (VBD said) (SBAR (WHADVP (WRB when)) (S (NP (PRP she)) (VP (VBD came) (ADVP (RB back)) (SBAR (S (NP (EX there)) (VP (VBD was) (NP (NP (DT this) (NN car)) (PP (IN about) (NP (DT half) (NN hour)))) (SBAR (ADVP (RB later)) (IN after) (S (NP (PRP they)) (VP (MD 'd) (VP (VBN left) (ADVP (RB here)) (NP (NP (DT a) (NN car)) (VP (VBN been) (VP (VBN broken) (PP (IN into)))))))))))))))))))) (. .)))
14307,"(187,)",She said er it makes me wonder if I 'd left my purse in the car if it had of been our car that might have been dumped .,"[She/PRP, said/VBD, er/NN, it/PRP, makes/VBZ, me/PRP, wonder/VB, if/IN, I/PRP, 'd/MD, left/VBD, my/PRP$, purse/NN, in/IN, the/DT, car/NN, if/IN, it/PRP, had/VBD, of/IN, been/VBN, our/PRP$, car/NN, that/WDT, might/MD, have/VB, been/VBN, dumped/VBN, ./.]",(ROOT (S (NP (PRP She)) (VP (VBD said) (NP (NP (NN er)) (SBAR (S (NP (PRP it)) (VP (VBZ makes) (S (NP (PRP me)) (VP (VB wonder) (SBAR (IN if) (S (NP (PRP I)) (VP (MD 'd) (VP (VBD left) (NP (PRP$ my) (NN purse)) (PP (IN in) (NP (DT the) (NN car))) (SBAR (IN if) (S (NP (PRP it)) (VP (VBD had) (ADVP (IN of)) (VP (VBN been) (NP (NP (PRP$ our) (NN car)) (SBAR (WHNP (WDT that)) (S (VP (MD might) (VP (VB have) (VP (VBN been) (VP (VBN dumped))))))))))))))))))))))) (. .)))
14307,"(188,)",Yeah .,"[Yeah/UH, ./.]",(ROOT (INTJ (UH Yeah) (. .)))
14307,"(189, 190, 191)",Well  they 'd gone off and before  Anthea had gone and I was still fiddling about getting the windows clean .,"[Well/RB, they/PRP, 'd/MD, gone/VBN, off/RB, and/CC, before/RB, Anthea/NNP, had/VBD, gone/VBN, and/CC, I/PRP, was/VBD, still/RB, fiddling/VBG, about/IN, getting/VBG, the/DT, windows/NNS, clean/JJ, ./.]",(ROOT (S (S (INTJ (RB Well)) (NP (PRP they)) (VP (MD 'd) (VP (VBN gone) (ADVP (RB off) (CC and) (RB before)) (SBAR (S (NP (NNP Anthea)) (VP (VBD had) (VP (VBN gone)))))))) (CC and) (S (NP (PRP I)) (VP (VBD was) (ADVP (RB still)) (VP (VBG fiddling) (PP (IN about) (S (VP (VBG getting) (S (NP (DT the) (NNS windows)) (ADJP (JJ clean))))))))) (. .)))
14307,"(192,)","This car drew in there and a chap got out and I thought , what dog 's he got ?","[This/DT, car/NN, drew/VBD, in/IN, there/RB, and/CC, a/DT, chap/NN, got/VBD, out/RP, and/CC, I/PRP, thought/VBD, ,/,, what/WDT, dog/NN, 's/POS, he/PRP, got/VBD, ?/.]","(ROOT (SBARQ (S (NP (DT This) (NN car)) (VP (VBD drew) (PP (IN in) (S (S (NP (NP (RB there)) (CC and) (NP (DT a) (NN chap))) (VP (VBD got) (PRT (RP out)))) (CC and) (S (NP (PRP I)) (VP (VBD thought))))))) (, ,) (WHNP (WHNP (WDT what) (NN dog) (POS 's)) (NP (PRP he))) (SQ (VP (VBD got))) (. ?)))"
14307,"(193,)",You know  ,"[You/PRP, know/VBP]",(ROOT (S (NP (PRP You)) (VP (VBP know))))
14307,"(194,)",That 's what I always think .,"[That/DT, 's/VBZ, what/WP, I/PRP, always/RB, think/VBP, ./.]",(ROOT (S (NP (DT That)) (VP (VBZ 's) (SBAR (WHNP (WP what)) (S (NP (PRP I)) (ADVP (RB always)) (VP (VBP think))))) (. .)))
14307,"(195, 196)",I look for the dog or the jogging suit and if they haven 't got a dog or a jogging suit  I think what are they up to ?,"[I/PRP, look/VBP, for/IN, the/DT, dog/NN, or/CC, the/DT, jogging/NN, suit/NN, and/CC, if/IN, they/PRP, haven/NN, 't/PRP, got/VBD, a/DT, dog/NN, or/CC, a/DT, jogging/NN, suit/NN, I/PRP, think/VBP, what/WP, are/VBP, they/PRP, up/RB, to/TO, ?/.]",(ROOT (S (S (NP (PRP I)) (VP (VBP look) (PP (IN for) (NP (NP (DT the) (NN dog)) (CC or) (NP (DT the) (NN jogging) (NN suit)))))) (CC and) (S (SBAR (IN if) (S (NP (PRP they)) (VP (NN haven) (SBAR (S (NP (PRP 't)) (VP (VBD got) (NP (NP (DT a) (NN dog)) (CC or) (NP (DT a) (NN jogging) (NN suit))))))))) (NP (PRP I)) (VP (VBP think) (SBAR (WHNP (WP what)) (S (VP (VBP are) (NP (PRP they)) (ADVP (RB up) (PP (TO to)))))))) (. ?)))
14307,"(197,)","Well see he , he was quite tall and when he got out he was a bit scruffy looking , and his shirt was hanging out below his jacket .","[Well/RB, see/VB, he/PRP, ,/,, he/PRP, was/VBD, quite/RB, tall/JJ, and/CC, when/WRB, he/PRP, got/VBD, out/IN, he/PRP, was/VBD, a/DT, bit/NN, scruffy/JJ, looking/VBG, ,/,, and/CC, his/PRP$, shirt/NN, was/VBD, hanging/VBG, out/RP, below/IN, his/PRP$, jacket/NN, ./.]","(ROOT (S (INTJ (RB Well)) (VP (VB see) (NP (PRP he)) (, ,) (SBAR (SBAR (S (NP (PRP he)) (VP (VBD was) (ADJP (RB quite) (JJ tall))))) (CC and) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBD got) (PP (IN out) (S (S (NP (PRP he)) (VP (VBD was) (NP (NP (DT a) (NN bit)) (ADJP (JJ scruffy) (VBG looking))))) (, ,) (CC and) (S (NP (PRP$ his) (NN shirt)) (VP (VBD was) (VP (VBG hanging) (PRT (RP out)) (PP (IN below) (NP (PRP$ his) (NN jacket))))))))))))) (. .)))"
14307,"(198,)",Yes .,"[Yes/UH, ./.]",(ROOT (INTJ (UH Yes) (. .)))
14307,"(199,)",And he got out   I can 't see any dog   .,"[And/CC, he/PRP, got/VBD, out/RP, I/PRP, can/MD, 't/PRP, see/VB, any/DT, dog/NN, ./.]",(ROOT (S (CC And) (NP (PRP he)) (VP (VBD got) (PRT (RP out)) (SBAR (S (NP (PRP I)) (VP (MD can) (NP (PRP 't)) (S (VP (VB see) (NP (DT any) (NN dog)))))))) (. .)))
14307,"(200,)",But he walked very purposefully erm straight up there and then I noticed he 'd got a hook,"[But/CC, he/PRP, walked/VBD, very/RB, purposefully/RB, erm/NN, straight/RB, up/RB, there/RB, and/CC, then/RB, I/PRP, noticed/VBD, he/PRP, 'd/MD, got/VBD, a/DT, hook/NN]",(ROOT (SINV (S (S (CC But) (NP (PRP he)) (VP (VBD walked) (NP (ADJP (RB very) (RB purposefully)) (NN erm)) (ADVP (RB straight)) (ADVP (RB up) (RB there)))) (CC and) (RB then) (S (NP (PRP I)) (VP (VBD noticed) (SBAR (S (NP (PRP he)) (VP (MD 'd))))))) (VP (VBD got)) (NP (DT a) (NN hook))))
14307,"(201,)",Yes ?,"[Yes/UH, ?/.]",(ROOT (INTJ (UH Yes) (. ?)))
14307,"(202,)",instead of a right hand .,"[instead/RB, of/IN, a/DT, right/JJ, hand/NN, ./.]",(ROOT (FRAG (PP (RB instead) (IN of) (NP (DT a) (JJ right) (NN hand))) (. .)))
14307,"(203,)",That 's useful for breaking into things isn 't it ?,"[That/DT, 's/VBZ, useful/JJ, for/IN, breaking/VBG, into/IN, things/NNS, isn/VBP, 't/PRP, it/PRP, ?/.]",(ROOT (SINV (S (NP (DT That)) (VP (VBZ 's) (ADJP (JJ useful) (PP (IN for) (S (VP (VBG breaking) (PP (IN into) (NP (NNS things))))))))) (VP (VBP isn) (NP (PRP 't))) (NP (PRP it)) (. ?)))
